Clone|text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images|median H|median S|median V|dominant color
0|RT @_ihu: âÿÿNÃ£o temos terra nem para enterrar nossos familiares mortos pelos fazendeirosâÿ http://t.co/XJOGq22Mkb http://t.co/9wxZ3XguiP||CassiaVF|607925973506531330|91357138|pt|Twitter for Android Tablets |http://pbs.twimg.com/profile_images/577457491656749056/-_4WfM5u_normal.jpeg||||Mon Jun 08 15:03:41 +0000 2015|1433775821|Retweet|6|0||||"""http://bit.ly/1AXiuXK"""|http://twitter.com/_ihu/status/607913747789705216/photo/1|http://pbs.twimg.com/media/CG-1ZiQVAAAhtxx.png||_ihu|41123392|||41123392|_ihu|607913747789705216|TweetDeck |Mon Jun 08 14:15:06 +0000 2015|181877|2968|1844|22|2979|Fri Nov 20 15:01:56 +0000 2009|pt|Rio RJ|Santiago|Vivendo e aprendendo! Ou, pelo menos, tentando!|||||100026.png|20|145|158|A16C44
0|RT @_ihu: âÿÿNÃ£o temos terra nem para enterrar nossos familiares mortos pelos fazendeirosâÿ http://t.co/XJOGq22Mkb http://t.co/9wxZ3XguiP||terra_ze|607925422647603200|2674469120|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/532704576902668288/gXYh0Dmy_normal.png||||Mon Jun 08 15:01:30 +0000 2015|1433775690|Retweet|6|0||||"""http://bit.ly/1AXiuXK"""|http://twitter.com/_ihu/status/607913747789705216/photo/1|http://pbs.twimg.com/media/CG-1ZiQVAAAhtxx.png||_ihu|41123392|||41123392|_ihu|607913747789705216|TweetDeck |Mon Jun 08 14:15:06 +0000 2015|42147|5054|5065|16|41859|Wed Jul 23 17:03:07 +0000 2014|pt|Estado do EspÃ­rito/ES, Brasil|Brasilia|Sou estudante, terapeuta holÃ­stico, cristÃ£o, petista, poeta militante em prol de um mundo repleto de jardins, flores e pontes ao invÃ©s de muros.|||||100026.png|20|145|158|A16C44
0|RT @combateracismo: Comunidade indÃ­gena de Tabatinga recebe I Marcha Contra a ViolÃªncia  http://t.co/lFMENlaD6t http://t.co/IuRVIa10zt||HAILYJAHI|607924919268179970|3302825578|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/604273669146296321/LQfW-dhq_normal.jpg||||Mon Jun 08 14:59:30 +0000 2015|1433775570|Retweet|4|0||||"""http://racismoambiental.net.br/?p=182751"""|http://twitter.com/combateracismo/status/607918311330873345/photo/1|http://pbs.twimg.com/media/CG_CeNmUgAA5nGe.jpg||combateracismo|273513557|||273513557|combateracismo|607918311330873345|Twitter Web Client |Mon Jun 08 14:33:14 +0000 2015|168|3|14|1|229|Fri May 29 13:07:34 +0000 2015|en||||||True||100025.jpg|34|49|103|625652
0|RT @combateracismo: Comunidade indÃ­gena de Tabatinga recebe I Marcha Contra a ViolÃªncia  http://t.co/lFMENlaD6t http://t.co/IuRVIa10zt||polinemello|607924542154113024|296841266|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607755776514510849/iRgVzKXc_normal.jpg||||Mon Jun 08 14:58:00 +0000 2015|1433775480|Retweet|4|0||||"""http://racismoambiental.net.br/?p=182751"""|http://twitter.com/combateracismo/status/607918311330873345/photo/1|http://pbs.twimg.com/media/CG_CeNmUgAA5nGe.jpg||combateracismo|273513557|||273513557|combateracismo|607918311330873345|Twitter Web Client |Mon Jun 08 14:33:14 +0000 2015|12632|554|584|2|2180|Wed May 11 13:57:39 +0000 2011|pt|Amazonas|Santiago|Mais sem graÃ§a que a top-model magrela na passarela  Snapchat: polinemello|||||100025.jpg|34|49|103|625652
0|RT @combateracismo: Acordo beneficia profissionais de saÃºde em Ã¡reas indÃ­genas de RR e AM  http://t.co/kY6c5isXzQ http://t.co/pZvooB8mYa||weser13BR|607920850856230913|790414502|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/529689290079363072/LuKgD4GV_normal.jpeg||||Mon Jun 08 14:43:20 +0000 2015|1433774600|Retweet|1|0||||"""http://racismoambiental.net.br/?p=182754"""|http://twitter.com/combateracismo/status/607919946803200002/photo/1|http://pbs.twimg.com/media/CG_D-AxVAAA4Hpb.jpg||combateracismo|273513557|||273513557|combateracismo|607919946803200002|Twitter Web Client |Mon Jun 08 14:39:44 +0000 2015|11101|597|792|5|1205|Thu Aug 30 00:05:07 +0000 2012|pt|Sul de Minas|Brasilia|O Brasil amadurece e busca sua identidade atravÃ©s do Brasileiro que hoje Ã© livre para dizer o que pensa.|||||100027.jpg|50|48|127|74706A
0|Acordo beneficia profissionais de saÃºde em Ã¡reas indÃ­genas de RR e AM  http://t.co/kY6c5isXzQ http://t.co/pZvooB8mYa||combateracismo|607919946803200002|273513557|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/587326994552991744/Yc_f9W9D_normal.png||||Mon Jun 08 14:39:44 +0000 2015|1433774384|Tweet|1|1||||"""http://racismoambiental.net.br/?p=182754"""|http://twitter.com/combateracismo/status/607919946803200002/photo/1|http://pbs.twimg.com/media/CG_D-AxVAAA4Hpb.jpg|||||||||||33767|3170|352|75|47|Mon Mar 28 16:52:29 +0000 2011|pt|Brasil|Brasilia|No Racismo Ambiental, as injustiÃ§as socioambientais recaem de forma implacÃ¡vel sobre grupos Ã©tnicos e comunidades vulnerabilizadas por sua raÃ§a, origem ou cor.|http://t.co/EWSPrxnANg||||100027.jpg|50|48|127|74706A
0|RT @combateracismo: Comunidade indÃ­gena de Tabatinga recebe I Marcha Contra a ViolÃªncia  http://t.co/lFMENlaD6t http://t.co/IuRVIa10zt||gritosdemi_|607919131715883008|286805537|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607707576978042880/PGuG6JWL_normal.jpg||||Mon Jun 08 14:36:30 +0000 2015|1433774190|Retweet|4|0||||"""http://racismoambiental.net.br/?p=182751"""|http://twitter.com/combateracismo/status/607918311330873345/photo/1|http://pbs.twimg.com/media/CG_CeNmUgAA5nGe.jpg||combateracismo|273513557|||273513557|combateracismo|607918311330873345|Twitter Web Client |Mon Jun 08 14:33:14 +0000 2015|20169|344|89|1|2449|Sat Apr 23 18:47:42 +0000 2011|pt|salvador, bahia |Santiago|barril do bem, mirela|http://t.co/9ifndQ4AeP||||100025.jpg|34|49|103|625652
0|Comunidade indÃ­gena de Tabatinga recebe I Marcha Contra a ViolÃªncia  http://t.co/lFMENlaD6t http://t.co/IuRVIa10zt||combateracismo|607918311330873345|273513557|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/587326994552991744/Yc_f9W9D_normal.png||||Mon Jun 08 14:33:14 +0000 2015|1433773994|Tweet|4|2||||"""http://racismoambiental.net.br/?p=182751"""|http://twitter.com/combateracismo/status/607918311330873345/photo/1|http://pbs.twimg.com/media/CG_CeNmUgAA5nGe.jpg|||||||||||33767|3170|352|75|47|Mon Mar 28 16:52:29 +0000 2011|pt|Brasil|Brasilia|No Racismo Ambiental, as injustiÃ§as socioambientais recaem de forma implacÃ¡vel sobre grupos Ã©tnicos e comunidades vulnerabilizadas por sua raÃ§a, origem ou cor.|http://t.co/EWSPrxnANg||||100025.jpg|34|49|103|625652
0|Pode parecer um Ã­ndio... Mas Ã© sÃ³ o pequeno Hayes  #HappyBdayHayesFromBrazil http://t.co/DiQv5EHOBi||magconfusion|607917001630183425|347984556|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607919408527372288/aGp6Q1ef_normal.jpg||||Mon Jun 08 14:28:02 +0000 2015|1433773682|Tweet|0|0|||#HappyBdayHayesFromBrazil||http://twitter.com/magconfusion/status/607917001630183425/photo/1|http://pbs.twimg.com/media/CG_BSiQXIAEY9bH.jpg|||||||||||1864|226|391|2|2752|Wed Aug 03 17:52:23 +0000 2011|pt|||Sou fÃ£ de 12 viners whos, uma puta magrela, um gordo ruivo e uma gorda flopada. E vocÃª ainda acha que eu sou normal...|||True||100028.jpg|16|51|181|B29A90
0|RT @_ihu: âÿÿNÃ£o temos terra nem para enterrar nossos familiares mortos pelos fazendeirosâÿ http://t.co/XJOGq22Mkb http://t.co/9wxZ3XguiP||arocamacho|607916184755912704|1628085738|pt|Twitter for Android |http://pbs.twimg.com/profile_images/378800000298035676/9612ea1d0f9d60ca18ab1dad1f246d35_normal.jpeg||||Mon Jun 08 14:24:47 +0000 2015|1433773487|Retweet|6|0||||"""http://bit.ly/1AXiuXK"""|http://twitter.com/_ihu/status/607913747789705216/photo/1|http://pbs.twimg.com/media/CG-1ZiQVAAAhtxx.png||_ihu|41123392|||41123392|_ihu|607913747789705216|TweetDeck |Mon Jun 08 14:15:06 +0000 2015|2352|329|1207|5|2440|Sun Jul 28 15:23:10 +0000 2013|pt|Brasil|Brasilia|Como o caipira de Almeida JÃºnior, deverÃ­amos poder parar o tempo com mais frequÃªncia...|http://t.co/NMBPgrCuvf||||100026.png|20|145|158|A16C44
0|RT @_ihu: âÿÿNÃ£o temos terra nem para enterrar nossos familiares mortos pelos fazendeirosâÿ http://t.co/XJOGq22Mkb http://t.co/9wxZ3XguiP||rico_machado|607915376891019264|41166757|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/598827235328524288/FN_4uAif_normal.jpg||||Mon Jun 08 14:21:35 +0000 2015|1433773295|Retweet|6|0||||"""http://bit.ly/1AXiuXK"""|http://twitter.com/_ihu/status/607913747789705216/photo/1|http://pbs.twimg.com/media/CG-1ZiQVAAAhtxx.png||_ihu|41123392|||41123392|_ihu|607913747789705216|TweetDeck |Mon Jun 08 14:15:06 +0000 2015|3943|484|625|9|175|Tue May 19 17:48:42 +0000 2009|en|Brasil|Santiago|Ricardo Machado - Jornalista  Journalist   Journaliste  Periodista - @_ihu|http://t.co/cmNlAFQLrI||||100026.png|20|145|158|A16C44
0|ai, eu to gostando desse cabelo dele, tÃ¡ tipo Ã­ndio heuheueheue #askgueipop https://t.co/O2owMKO9KF||bangttao|607915335753322496|2753963619|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607918945169993729/COOtoWFD_normal.jpg||||Mon Jun 08 14:21:25 +0000 2015|1433773285|Quoted tweet|0|0|||#askgueipop|"""https://twitter.com/clinkpfvr/status/607914939039289344"""|||||||||clinkpfvr|607914939039289344|||7762|635|952|0|453|Fri Aug 29 02:33:40 +0000 2014|pt|idâÿ¢ exoâÿ¢le minhoâÿ¢bts âÿ¢ spn|Brasilia|with yifan in galaxy far far away.  zitao stan Ëÿ^Ïÿ^  always 0t12 ( Ëÿ Â³Ëÿ)|||||100029.jpg|23|53|127|766F68
0|Saiba mais sobre a cerveja dos Ã­ndios brasileiros, o Cauim!  http://t.co/JV7L3426iW http://t.co/7jxu8vqAsG||cervasextremas|607914473001762816|3305838682|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/605427792860299264/jOXIKMZ4_normal.jpg||||Mon Jun 08 14:17:59 +0000 2015|1433773079|Tweet|0|0||||"""http://bit.ly/1FLlEcP"""|http://twitter.com/cervasextremas/status/607914473001762816/photo/1|http://pbs.twimg.com/media/CG--_bQW8AA-R6H.jpg|||||||||||42|137|662|1|6|Mon Jun 01 17:33:47 +0000 2015|en|Curitiba, ParanÃ¡|||http://t.co/djGpdNUEy6||||100030.jpg|23|19|232|DAD4CA
1|Saiba mais sobre a cerveja dos Ã­ndios brasileiros, o Cauim!  http://t.co/JV7L3426iW http://t.co/7jxu8vqAsG||cervasextremas|607914473001762816|3305838682|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/605427792860299264/jOXIKMZ4_normal.jpg||||Mon Jun 08 14:17:59 +0000 2015|1433773079|Tweet|0|0||||"""http://bit.ly/1FLlEcP"""|http://twitter.com/cervasextremas/status/607914473001762816/photo/1|http://pbs.twimg.com/media/CG--_bQW8AA-R6H.jpg|||||||||||42|137|662|1|6|Mon Jun 01 17:33:47 +0000 2015|en|Curitiba, ParanÃ¡|||http://t.co/djGpdNUEy6||||100031.jpg|244|7|148|969293
0|Conselho do velho Ã­ndio, escutem Afrika Bambaataa http://t.co/q5p9shJwm1||tana_apache|607914235587399680|268840994|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/604160471365783552/q0zYPYR8_normal.jpg||||Mon Jun 08 14:17:02 +0000 2015|1433773022|Tweet|0|0|||||http://twitter.com/tana_apache/status/607914235587399680/photo/1|http://pbs.twimg.com/media/CG--xTDWwAEO3QI.jpg|||||||||||13184|260|128|6|24|Sat Mar 19 15:37:53 +0000 2011|en|Porto Alegre  |Pacific Time (US & Canada)||||||100032.jpg|0|0|247|F6F6F6
0|RT @BakerDIptm: Encontrei o manuh indio na praia http://t.co/nS8hl1BDPU||zeclara2|607913653208289281|1964805636|pt|Twitter for Android |http://pbs.twimg.com/profile_images/601484827162976258/Rs6hesjn_normal.jpg||||Mon Jun 08 14:14:44 +0000 2015|1433772884|Retweet|1|0|||||http://twitter.com/BakerDIptm/status/607909957653143552/photo/1|http://pbs.twimg.com/media/CG-64ngWgAATvcI.jpg||BakerDIptm|3044637447|||3044637447|BakerDIptm|607909957653143552|Twitter Web Client |Mon Jun 08 14:00:02 +0000 2015|659|40|46|0|168|Wed Oct 16 14:00:39 +0000 2013|pt|||PortimÃ£o/15 anos/ irmÃ£o do CÃ¡rlinhes/Twiter do Fabricio/SCP|||True||100033.jpg|104|57|159|987977
0|Iniciando a semana...  #merece #Mangabeira #IndioPiragibe (@ Escola Municipal Indio Piragibe) https://t.co/SEN0AROlTS http://t.co/lSSiqeIclo||CledirRocha|607912677650919424|2905191191|pt|Foursquare |http://pbs.twimg.com/profile_images/581604135029612544/i6zSIdCV_normal.jpg|Point|-7.16858228|-34.83047872|Mon Jun 08 14:10:51 +0000 2015|1433772651|Tweet|0|0|JoÃ£o Pessoa, ParaÃ­ba|Brasil|#merece, #Mangabeira, #IndioPiragibe|"""https://www.swarmapp.com/c/8I2HiNzrmXQ"""|http://twitter.com/CledirRocha/status/607912677650919424/photo/1|http://pbs.twimg.com/media/CG-9W_7W0AAOomU.jpg|[[[-34.971299, -7.243257], [-34.792907, -7.243257], [-34.792907, -7.055696], [-34.971299, -7.055696]]]||||||||||1578|26|39|0|739|Thu Dec 04 15:30:57 +0000 2014|pt|JoÃ£o Pessoa - PB|Buenos Aires|Meigamente Eu!|http://t.co/nBgHwHPNjE||||100034.jpg|108|28|152|889992
0|Encontrei o manuh indio na praia http://t.co/nS8hl1BDPU||BakerDIptm|607909957653143552|3044637447|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/605394992354459648/96KrhVio_normal.jpg||||Mon Jun 08 14:00:02 +0000 2015|1433772002|Tweet|1|2|||||http://twitter.com/BakerDIptm/status/607909957653143552/photo/1|http://pbs.twimg.com/media/CG-64ngWgAATvcI.jpg|||||||||||165|32|122|0|22|Wed Feb 18 17:46:43 +0000 2015|pt|||ManÃºh adamastor se nam fosse eu nao existia os lusÃ­adas nuub league player (B1) Hearthstone medium player and shitss..|||||100033.jpg|104|57|159|987977
0|#NoAlAborto #Aborto #TenebrosojMG21: Mestrezamudio christian_flore gvlo2008 Miren este indio asqueroso aborto de TUâÿŠ http://t.co/IaDDo37NFX||YaMeCanseAborto|607909006217244672|2894700784|pt|IFTTT |http://pbs.twimg.com/profile_images/537976566748569601/SdRbpI5I_normal.jpeg||||Mon Jun 08 13:56:16 +0000 2015|1433771776|Tweet|0|0|||#NoAlAborto, #Aborto, #TenebrosojMG21||http://twitter.com/YaMeCanseAborto/status/607909006217244672/photo/1|http://pbs.twimg.com/media/CG-6BS_XEAAWpVl.jpg|||||||||||206340|539|223|39|17|Thu Nov 27 14:27:39 +0000 2014|es|||#YaMeCanse del Aborto #NoAlAborto  @RebeccaKiesslin, a woman conceived in rape|||True||100035.jpg|213|253|252|FD1FD
0|Lord Peppy Badger + NÃªgo Edson Indio Pine + Bruno Silva #InstaVaquejada  Foto: IG / Parque JoÃ£o Caetano http://t.co/HgooHVICOV||InstaVaquejada|607903555291369472|2250617196|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/558277559759437826/-3oip2Lr_normal.jpeg||||Mon Jun 08 13:34:36 +0000 2015|1433770476|Tweet|0|0|||#InstaVaquejada||http://twitter.com/InstaVaquejada/status/607903555291369472/photo/1|http://pbs.twimg.com/media/CG-1C8bWcAA_jpN.jpg|||||||||||2953|71|2|0|0|Tue Dec 17 16:03:20 +0000 2013|pt|||#FÃ©EmDeus & #MandaBoi|http://t.co/YXRNRkzECy||True||100036.jpg|25|77|192|BFA685
0|Indio Ã© meu â€ïž http://t.co/hqDYcrsuoc||whypamis|607903258280136704|390805958|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607689348499283969/FLYwhBw4_normal.jpg||||Mon Jun 08 13:33:25 +0000 2015|1433770405|Tweet|0|0|||||http://twitter.com/whypamis/status/607903258280136704/photo/1|http://pbs.twimg.com/media/CG-0yGYWQAAXAPp.jpg|||||||||||14997|1078|852|1|4218|Fri Oct 14 15:45:20 +0000 2011|pt||Mid-Atlantic|5/5|||||100037.jpg|157|78|51|252832
0|Apresentada queixa contra Carabineros por tortura de adolescentes #Mapuche http://t.co/aVJTW2PWBx http://t.co/DdTdPpGcZX #indÃ­genas||PersonalEscrito|607879391201394688|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Mon Jun 08 11:58:35 +0000 2015|1433764715|Tweet|3|2|||#Mapuche, #indÃ­genas|"""http://www.laizquierdadiario.cl/Se-presenta-querella-contra-Carabineros-por-tortura-a-adolescentes-mapuche"""|http://twitter.com/LID_Chile/status/607877983743975424/photo/1|http://pbs.twimg.com/media/CG-dzcuWwAAErjC.jpg|||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100038.jpg|69|58|104|5A5D53
0|dronemaniac: RT  FLYsTAGRAM dronoblog : Bom dia, Enfermagem Cesmac 2015.2 Palmeira dos Ãndios. ParabÃ©ns todos os fâÿŠ http://t.co/Uc0WIOOoxp||sky_tools|607874714481106944|3025518377|pt|IFTTT |http://pbs.twimg.com/profile_images/577261193158524928/D3sFLXDG_normal.png||||Mon Jun 08 11:40:00 +0000 2015|1433763600|Tweet|0|0|||||http://twitter.com/dronoblog/status/607873226094612481/photo/1|http://pbs.twimg.com/media/CG-ZenXWQAA1zEs.jpg|||||||||||131357|1418|679|464|71|Sun Feb 08 20:30:39 +0000 2015|es|Oviedo - Asturias - EspaÃ±a||Operadora de drones y ConsultorÃ­a|http://t.co/5QaEABvG0M||True||100039.jpg|15|19|224|CCD7D5
0|RT  FLYsTAGRAM dronoblog : Bom dia, Enfermagem Cesmac 2015.2 Palmeira dos Ãndios. ParabÃ©ns todos os formandos! #drâÿŠ http://t.co/0EVHmrqOqo||dronemaniac|607873448459812864|2872500201|pt|IFTTT |http://pbs.twimg.com/profile_images/532223597813579776/m9ycLZw9_normal.jpeg||||Mon Jun 08 11:34:58 +0000 2015|1433763298|Tweet|0|0|||#dr||http://twitter.com/dronoblog/status/607873226094612481/photo/1|http://pbs.twimg.com/media/CG-ZenXWQAA1zEs.jpg|||||||||||143347|546|1|546|0|Tue Nov 11 16:59:03 +0000 2014|es|US; World|Santiago|Taking the drone hype higher than the sky. techie: @nufrankz|||||100039.jpg|15|19|224|CCD7D5
0|Bom dia, Enfermagem Cesmac 2015.2 Palmeira dos Ãndios. ParabÃ©ns todos os formandos! ðÿÿ¥ðÿÿ¥ #drâÿŠ http://t.co/ZYXJVNVGxt http://t.co/dTHpXDI7Zm||dronoblog|607873226094612481|94315979|pt|IFTTT |http://pbs.twimg.com/profile_images/596425915250401281/AZJjES8Y_normal.png||||Mon Jun 08 11:34:05 +0000 2015|1433763245|Tweet|0|0|||#dr|"""http://bit.ly/1BTYFLW"""|http://twitter.com/dronoblog/status/607873226094612481/photo/1|http://pbs.twimg.com/media/CG-ZenXWQAA1zEs.jpg|||||||||||9546|1303|1989|135|10|Thu Dec 03 12:12:05 +0000 2009|fr|The Earth|Paris|Sky is yours Photos, vidÃ©os, News-Actu drone/UAV-Photo VidÃ©o 4k Aerial photography--And MORE--follow me|http://t.co/jOj56uBvc6||True||100039.jpg|15|19|224|CCD7D5
0|âÿÿðÿÿÿðÿÿÿ (@ Pousada Ocas do Ãndio in Beberibe, CE) https://t.co/syETlBnlYw http://t.co/INhz5sQdbL||jeessimoreira|607873146818043904|61294283|pt|Foursquare |http://pbs.twimg.com/profile_images/572843099938025472/EOWoqX4d_normal.jpeg|Point|-4.13809349|-38.12483943|Mon Jun 08 11:33:46 +0000 2015|1433763226|Tweet|0|1|Beberibe, CearÃ¡|Brasil||"""https://www.swarmapp.com/c/fVSkpSD4nTV"""|http://twitter.com/jeessimoreira/status/607873146818043904/photo/1|http://pbs.twimg.com/media/CG-ZaAFW8AAZ104.jpg|[[[-38.361058, -4.622488], [-37.8189496, -4.622488], [-37.8189496, -4.1016631], [-38.361058, -4.1016631]]]||||||||||5759|199|184|12|236|Wed Jul 29 20:58:37 +0000 2009|pt|Fortaleza - CearÃ¡ |Santiago|AcadÃªmica de Psicologia, encantada por fotografia, descobrindo o amor todos os dias.|||||100040.jpg|127|143|76|324840
0|Ademir Kaba e FelÃ­cio Pontes: hidrelÃ©tricas e violaÃ§Ã£o dos direitos indÃ­genas, 26, em Paris   http://t.co/umThK1AWt8 http://t.co/sq0lEjqK3Q||combateracismo|607869448566013952|273513557|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/587326994552991744/Yc_f9W9D_normal.png||||Mon Jun 08 11:19:04 +0000 2015|1433762344|Tweet|5|1|Rio de Janeiro, Brasil|Brasil||"""http://racismoambiental.net.br/?p=182725"""|http://twitter.com/combateracismo/status/607869448566013952/photo/1|http://pbs.twimg.com/media/CG-WCovWcAAkYYc.png|[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]||||||||||33767|3170|352|75|47|Mon Mar 28 16:52:29 +0000 2011|pt|Brasil|Brasilia|No Racismo Ambiental, as injustiÃ§as socioambientais recaem de forma implacÃ¡vel sobre grupos Ã©tnicos e comunidades vulnerabilizadas por sua raÃ§a, origem ou cor.|http://t.co/EWSPrxnANg||||100041.png|43|55|165|9B9788
0|@gustastockler Ã­ndio nenÃª do cabelo que foi o lugar do acontecimento de uma evoluÃ§Ã£o pokÃ©mon  ! ðÿÿÿðÿœ+ðÿ³=kesta http://t.co/EH5tIXnAZ8|31631327|brunaruchiga|607863706958106624|56472025|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/590900274014851072/x5Fr0pP6_normal.jpg||||Mon Jun 08 10:56:15 +0000 2015|1433760975|Reply|0|0|||||http://twitter.com/brunaruchiga/status/607863706958106624/photo/1|http://pbs.twimg.com/media/CG-Q0RjXAAAGiyy.jpg||gustastockler|31631327|gustastockler|||||||27|17|48|0|1|Mon Jul 13 19:45:30 +0000 2009|pt||Brasilia||||True||100042.jpg|205|152|90|4E2258
0|RT @iara10de: @indio  APÃÿIEM #PL2431_11#ðÿÿðÿÿðÿÿðÿÿðÿÿ REJEITEM #REC 261_13#ðÿÿÿðÿÿ·ðÿÿÿ http://t.co/guHALeRAhJ||milva90852501|607862381021171713|536057462|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/536895238200389632/4yD1Npv7_normal.jpeg||||Mon Jun 08 10:50:59 +0000 2015|1433760659|Retweet|4|0|||#REC||http://twitter.com/iara10de/status/607821403635777536/photo/1|http://pbs.twimg.com/media/CG9qWA2W0AAi0fq.jpg||iara10de, indio|1929297319, 39259665|||1929297319|iara10de|607821403635777536|Twitter for Android |Mon Jun 08 08:08:10 +0000 2015|34434|170|366|2|912|Sun Mar 25 06:39:05 +0000 2012|pt|Rio de Janeiro|||||True||100000.jpg|234|135|203|C65D91
