text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images
Pode parecer um índio... Mas é só o pequeno Hayes  #HappyBdayHayesFromBrazil http://t.co/DiQv5EHOBi||magconfusion|607917001630183425|347984556|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607919408527372288/aGp6Q1ef_normal.jpg||||Mon Jun 08 14:28:02 +0000 2015|1433773682|Tweet|0|0|||#HappyBdayHayesFromBrazil||http://twitter.com/magconfusion/status/607917001630183425/photo/1|http://pbs.twimg.com/media/CG_BSiQXIAEY9bH.jpg|||||||||||1864|226|391|2|2752|Wed Aug 03 17:52:23 +0000 2011|pt|||Sou fã de 12 viners whos, uma puta magrela, um gordo ruivo e uma gorda flopada. E você ainda acha que eu sou normal...|||True||100028.jpg
RT @_ihu: “Não temos terra nem para enterrar nossos familiares mortos pelos fazendeiros” http://t.co/XJOGq22Mkb http://t.co/9wxZ3XguiP||arocamacho|607916184755912704|1628085738|pt|Twitter for Android |http://pbs.twimg.com/profile_images/378800000298035676/9612ea1d0f9d60ca18ab1dad1f246d35_normal.jpeg||||Mon Jun 08 14:24:47 +0000 2015|1433773487|Retweet|6|0||||"""http://bit.ly/1AXiuXK"""|http://twitter.com/_ihu/status/607913747789705216/photo/1|http://pbs.twimg.com/media/CG-1ZiQVAAAhtxx.png||_ihu|41123392|||41123392|_ihu|607913747789705216|TweetDeck |Mon Jun 08 14:15:06 +0000 2015|2352|329|1207|5|2440|Sun Jul 28 15:23:10 +0000 2013|pt|Brasil|Brasilia|Como o caipira de Almeida Júnior, deveríamos poder parar o tempo com mais frequência...|http://t.co/NMBPgrCuvf||||100026.png
RT @_ihu: “Não temos terra nem para enterrar nossos familiares mortos pelos fazendeiros” http://t.co/XJOGq22Mkb http://t.co/9wxZ3XguiP||rico_machado|607915376891019264|41166757|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/598827235328524288/FN_4uAif_normal.jpg||||Mon Jun 08 14:21:35 +0000 2015|1433773295|Retweet|6|0||||"""http://bit.ly/1AXiuXK"""|http://twitter.com/_ihu/status/607913747789705216/photo/1|http://pbs.twimg.com/media/CG-1ZiQVAAAhtxx.png||_ihu|41123392|||41123392|_ihu|607913747789705216|TweetDeck |Mon Jun 08 14:15:06 +0000 2015|3943|484|625|9|175|Tue May 19 17:48:42 +0000 2009|en|Brasil|Santiago|Ricardo Machado - Jornalista  Journalist   Journaliste  Periodista - @_ihu|http://t.co/cmNlAFQLrI||||100026.png
ai, eu to gostando desse cabelo dele, tá tipo índio heuheueheue #askgueipop https://t.co/O2owMKO9KF||bangttao|607915335753322496|2753963619|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607918945169993729/COOtoWFD_normal.jpg||||Mon Jun 08 14:21:25 +0000 2015|1433773285|Quoted tweet|0|0|||#askgueipop|"""https://twitter.com/clinkpfvr/status/607914939039289344"""|||||||||clinkpfvr|607914939039289344|||7762|635|952|0|453|Fri Aug 29 02:33:40 +0000 2014|pt|id• exo•le minho•bts • spn|Brasilia|with yifan in galaxy far far away.  zitao stan ˎ^ω^  always 0t12 ( ˘ ³˘)|||||100029.jpg
Saiba mais sobre a cerveja dos índios brasileiros, o Cauim!  http://t.co/JV7L3426iW http://t.co/7jxu8vqAsG||cervasextremas|607914473001762816|3305838682|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/605427792860299264/jOXIKMZ4_normal.jpg||||Mon Jun 08 14:17:59 +0000 2015|1433773079|Tweet|0|0||||"""http://bit.ly/1FLlEcP"""|http://twitter.com/cervasextremas/status/607914473001762816/photo/1|http://pbs.twimg.com/media/CG--_bQW8AA-R6H.jpg|||||||||||42|137|662|1|6|Mon Jun 01 17:33:47 +0000 2015|en|Curitiba, Paraná|||http://t.co/djGpdNUEy6||||100030.jpg;100031.jpg
Conselho do velho índio, escutem Afrika Bambaataa http://t.co/q5p9shJwm1||tana_apache|607914235587399680|268840994|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/604160471365783552/q0zYPYR8_normal.jpg||||Mon Jun 08 14:17:02 +0000 2015|1433773022|Tweet|0|0|||||http://twitter.com/tana_apache/status/607914235587399680/photo/1|http://pbs.twimg.com/media/CG--xTDWwAEO3QI.jpg|||||||||||13184|260|128|6|24|Sat Mar 19 15:37:53 +0000 2011|en|Porto Alegre  |Pacific Time (US & Canada)||||||100032.jpg
RT @BakerDIptm: Encontrei o manuh indio na praia http://t.co/nS8hl1BDPU||zeclara2|607913653208289281|1964805636|pt|Twitter for Android |http://pbs.twimg.com/profile_images/601484827162976258/Rs6hesjn_normal.jpg||||Mon Jun 08 14:14:44 +0000 2015|1433772884|Retweet|1|0|||||http://twitter.com/BakerDIptm/status/607909957653143552/photo/1|http://pbs.twimg.com/media/CG-64ngWgAATvcI.jpg||BakerDIptm|3044637447|||3044637447|BakerDIptm|607909957653143552|Twitter Web Client |Mon Jun 08 14:00:02 +0000 2015|659|40|46|0|168|Wed Oct 16 14:00:39 +0000 2013|pt|||Portimão/15 anos/ irmão do Cárlinhes/Twiter do Fabricio/SCP|||True||100033.jpg
Iniciando a semana...  #merece #Mangabeira #IndioPiragibe (@ Escola Municipal Indio Piragibe) https://t.co/SEN0AROlTS http://t.co/lSSiqeIclo||CledirRocha|607912677650919424|2905191191|pt|Foursquare |http://pbs.twimg.com/profile_images/581604135029612544/i6zSIdCV_normal.jpg|Point|-7.16858228|-34.83047872|Mon Jun 08 14:10:51 +0000 2015|1433772651|Tweet|0|0|João Pessoa, Paraíba|Brasil|#merece, #Mangabeira, #IndioPiragibe|"""https://www.swarmapp.com/c/8I2HiNzrmXQ"""|http://twitter.com/CledirRocha/status/607912677650919424/photo/1|http://pbs.twimg.com/media/CG-9W_7W0AAOomU.jpg|[[[-34.971299, -7.243257], [-34.792907, -7.243257], [-34.792907, -7.055696], [-34.971299, -7.055696]]]||||||||||1578|26|39|0|739|Thu Dec 04 15:30:57 +0000 2014|pt|João Pessoa - PB|Buenos Aires|Meigamente Eu!|http://t.co/nBgHwHPNjE||||100034.jpg
Encontrei o manuh indio na praia http://t.co/nS8hl1BDPU||BakerDIptm|607909957653143552|3044637447|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/605394992354459648/96KrhVio_normal.jpg||||Mon Jun 08 14:00:02 +0000 2015|1433772002|Tweet|1|2|||||http://twitter.com/BakerDIptm/status/607909957653143552/photo/1|http://pbs.twimg.com/media/CG-64ngWgAATvcI.jpg|||||||||||165|32|122|0|22|Wed Feb 18 17:46:43 +0000 2015|pt|||Manúh adamastor se nam fosse eu nao existia os lusíadas nuub league player (B1) Hearthstone medium player and shitss..|||||100033.jpg
#NoAlAborto #Aborto #TenebrosojMG21: Mestrezamudio christian_flore gvlo2008 Miren este indio asqueroso aborto de TU… http://t.co/IaDDo37NFX||YaMeCanseAborto|607909006217244672|2894700784|pt|IFTTT |http://pbs.twimg.com/profile_images/537976566748569601/SdRbpI5I_normal.jpeg||||Mon Jun 08 13:56:16 +0000 2015|1433771776|Tweet|0|0|||#NoAlAborto, #Aborto, #TenebrosojMG21||http://twitter.com/YaMeCanseAborto/status/607909006217244672/photo/1|http://pbs.twimg.com/media/CG-6BS_XEAAWpVl.jpg|||||||||||206340|539|223|39|17|Thu Nov 27 14:27:39 +0000 2014|es|||#YaMeCanse del Aborto #NoAlAborto  @RebeccaKiesslin, a woman conceived in rape|||True||100035.jpg
Lord Peppy Badger + Nêgo Edson Indio Pine + Bruno Silva #InstaVaquejada  Foto: IG / Parque João Caetano http://t.co/HgooHVICOV||InstaVaquejada|607903555291369472|2250617196|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/558277559759437826/-3oip2Lr_normal.jpeg||||Mon Jun 08 13:34:36 +0000 2015|1433770476|Tweet|0|0|||#InstaVaquejada||http://twitter.com/InstaVaquejada/status/607903555291369472/photo/1|http://pbs.twimg.com/media/CG-1C8bWcAA_jpN.jpg|||||||||||2953|71|2|0|0|Tue Dec 17 16:03:20 +0000 2013|pt|||#FéEmDeus & #MandaBoi|http://t.co/YXRNRkzECy||True||100036.jpg
Indio é meu ❤️ http://t.co/hqDYcrsuoc||whypamis|607903258280136704|390805958|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607689348499283969/FLYwhBw4_normal.jpg||||Mon Jun 08 13:33:25 +0000 2015|1433770405|Tweet|0|0|||||http://twitter.com/whypamis/status/607903258280136704/photo/1|http://pbs.twimg.com/media/CG-0yGYWQAAXAPp.jpg|||||||||||14997|1078|852|1|4218|Fri Oct 14 15:45:20 +0000 2011|pt||Mid-Atlantic|5/5|||||100037.jpg
Apresentada queixa contra Carabineros por tortura de adolescentes #Mapuche http://t.co/aVJTW2PWBx http://t.co/DdTdPpGcZX #indígenas||PersonalEscrito|607879391201394688|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Mon Jun 08 11:58:35 +0000 2015|1433764715|Tweet|3|2|||#Mapuche, #indígenas|"""http://www.laizquierdadiario.cl/Se-presenta-querella-contra-Carabineros-por-tortura-a-adolescentes-mapuche"""|http://twitter.com/LID_Chile/status/607877983743975424/photo/1|http://pbs.twimg.com/media/CG-dzcuWwAAErjC.jpg|||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelétricas na Amazônia; contra a mineração, hidrovias, estradas e agronegócio desmatador em terras #indígenas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100038.jpg
dronemaniac: RT  FLYsTAGRAM dronoblog : Bom dia, Enfermagem Cesmac 2015.2 Palmeira dos Índios. Parabéns todos os f… http://t.co/Uc0WIOOoxp||sky_tools|607874714481106944|3025518377|pt|IFTTT |http://pbs.twimg.com/profile_images/577261193158524928/D3sFLXDG_normal.png||||Mon Jun 08 11:40:00 +0000 2015|1433763600|Tweet|0|0|||||http://twitter.com/dronoblog/status/607873226094612481/photo/1|http://pbs.twimg.com/media/CG-ZenXWQAA1zEs.jpg|||||||||||131357|1418|679|464|71|Sun Feb 08 20:30:39 +0000 2015|es|Oviedo - Asturias - España||Operadora de drones y Consultoría|http://t.co/5QaEABvG0M||True||100039.jpg
RT  FLYsTAGRAM dronoblog : Bom dia, Enfermagem Cesmac 2015.2 Palmeira dos Índios. Parabéns todos os formandos! #dr… http://t.co/0EVHmrqOqo||dronemaniac|607873448459812864|2872500201|pt|IFTTT |http://pbs.twimg.com/profile_images/532223597813579776/m9ycLZw9_normal.jpeg||||Mon Jun 08 11:34:58 +0000 2015|1433763298|Tweet|0|0|||#dr||http://twitter.com/dronoblog/status/607873226094612481/photo/1|http://pbs.twimg.com/media/CG-ZenXWQAA1zEs.jpg|||||||||||143347|546|1|546|0|Tue Nov 11 16:59:03 +0000 2014|es|US; World|Santiago|Taking the drone hype higher than the sky. techie: @nufrankz|||||100039.jpg
Bom dia, Enfermagem Cesmac 2015.2 Palmeira dos Índios. Parabéns todos os formandos! 💥💥 #dr… http://t.co/ZYXJVNVGxt http://t.co/dTHpXDI7Zm||dronoblog|607873226094612481|94315979|pt|IFTTT |http://pbs.twimg.com/profile_images/596425915250401281/AZJjES8Y_normal.png||||Mon Jun 08 11:34:05 +0000 2015|1433763245|Tweet|0|0|||#dr|"""http://bit.ly/1BTYFLW"""|http://twitter.com/dronoblog/status/607873226094612481/photo/1|http://pbs.twimg.com/media/CG-ZenXWQAA1zEs.jpg|||||||||||9546|1303|1989|135|10|Thu Dec 03 12:12:05 +0000 2009|fr|The Earth|Paris|Sky is yours Photos, vidéos, News-Actu drone/UAV-Photo Vidéo 4k Aerial photography--And MORE--follow me|http://t.co/jOj56uBvc6||True||100039.jpg
✌🌞🌊 (@ Pousada Ocas do Índio in Beberibe, CE) https://t.co/syETlBnlYw http://t.co/INhz5sQdbL||jeessimoreira|607873146818043904|61294283|pt|Foursquare |http://pbs.twimg.com/profile_images/572843099938025472/EOWoqX4d_normal.jpeg|Point|-4.13809349|-38.12483943|Mon Jun 08 11:33:46 +0000 2015|1433763226|Tweet|0|1|Beberibe, Ceará|Brasil||"""https://www.swarmapp.com/c/fVSkpSD4nTV"""|http://twitter.com/jeessimoreira/status/607873146818043904/photo/1|http://pbs.twimg.com/media/CG-ZaAFW8AAZ104.jpg|[[[-38.361058, -4.622488], [-37.8189496, -4.622488], [-37.8189496, -4.1016631], [-38.361058, -4.1016631]]]||||||||||5759|199|184|12|236|Wed Jul 29 20:58:37 +0000 2009|pt|Fortaleza - Ceará |Santiago|Acadêmica de Psicologia, encantada por fotografia, descobrindo o amor todos os dias.|||||100040.jpg
Ademir Kaba e Felício Pontes: hidrelétricas e violação dos direitos indígenas, 26, em Paris   http://t.co/umThK1AWt8 http://t.co/sq0lEjqK3Q||combateracismo|607869448566013952|273513557|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/587326994552991744/Yc_f9W9D_normal.png||||Mon Jun 08 11:19:04 +0000 2015|1433762344|Tweet|5|1|Rio de Janeiro, Brasil|Brasil||"""http://racismoambiental.net.br/?p=182725"""|http://twitter.com/combateracismo/status/607869448566013952/photo/1|http://pbs.twimg.com/media/CG-WCovWcAAkYYc.png|[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]||||||||||33767|3170|352|75|47|Mon Mar 28 16:52:29 +0000 2011|pt|Brasil|Brasilia|No Racismo Ambiental, as injustiças socioambientais recaem de forma implacável sobre grupos étnicos e comunidades vulnerabilizadas por sua raça, origem ou cor.|http://t.co/EWSPrxnANg||||100041.png
@gustastockler índio nenê do cabelo que foi o lugar do acontecimento de uma evolução pokémon  ! 💂🏽+🐳=kesta http://t.co/EH5tIXnAZ8|31631327|brunaruchiga|607863706958106624|56472025|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/590900274014851072/x5Fr0pP6_normal.jpg||||Mon Jun 08 10:56:15 +0000 2015|1433760975|Reply|0|0|||||http://twitter.com/brunaruchiga/status/607863706958106624/photo/1|http://pbs.twimg.com/media/CG-Q0RjXAAAGiyy.jpg||gustastockler|31631327|gustastockler|||||||27|17|48|0|1|Mon Jul 13 19:45:30 +0000 2009|pt||Brasilia||||True||100042.jpg
RT @iara10de: @indio  APÓIEM #PL2431_11#🙏👏👏👏🙏 REJEITEM #REC 261_13#💀😷💀 http://t.co/guHALeRAhJ||milva90852501|607862381021171713|536057462|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/536895238200389632/4yD1Npv7_normal.jpeg||||Mon Jun 08 10:50:59 +0000 2015|1433760659|Retweet|4|0|||#REC||http://twitter.com/iara10de/status/607821403635777536/photo/1|http://pbs.twimg.com/media/CG9qWA2W0AAi0fq.jpg||iara10de, indio|1929297319, 39259665|||1929297319|iara10de|607821403635777536|Twitter for Android |Mon Jun 08 08:08:10 +0000 2015|34434|170|366|2|912|Sun Mar 25 06:39:05 +0000 2012|pt|Rio de Janeiro|||||True||100000.jpg
RT @iara10de: @indio  APÓIEM #PL2431_11#🙏👏👏👏🙏 REJEITEM #REC 261_13#💀😷💀 http://t.co/guHALeRAhJ||jandomenicocali|607857019329118211|1949336539|pt|Twitter for Android |http://pbs.twimg.com/profile_images/596101039411109889/s2yyvU55_normal.jpg||||Mon Jun 08 10:29:41 +0000 2015|1433759381|Retweet|4|0|||#REC||http://twitter.com/iara10de/status/607821403635777536/photo/1|http://pbs.twimg.com/media/CG9qWA2W0AAi0fq.jpg||iara10de, indio|1929297319, 39259665|||1929297319|iara10de|607821403635777536|Twitter for Android |Mon Jun 08 08:08:10 +0000 2015|76543|3865|4061|21|5964|Wed Oct 09 13:46:50 +0000 2013|pt|/www.facebook.com/sonia.calixt||São Bernardo do Campo|https://t.co/ZuzHHGRHEJ||||100000.jpg
RT @iara10de: @indio  APÓIEM #PL2431_11#🙏👏👏👏🙏 REJEITEM #REC 261_13#💀😷💀 http://t.co/guHALeRAhJ||rasalaweb|607842867638333440|271516138|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/593461738139471872/ZIFDT3kd_normal.jpg||||Mon Jun 08 09:33:27 +0000 2015|1433756007|Retweet|4|0|||#REC||http://twitter.com/iara10de/status/607821403635777536/photo/1|http://pbs.twimg.com/media/CG9qWA2W0AAi0fq.jpg||iara10de, indio|1929297319, 39259665|||1929297319|iara10de|607821403635777536|Twitter for Android |Mon Jun 08 08:08:10 +0000 2015|13638|190|997|0|170|Thu Mar 24 17:27:59 +0000 2011|es|Juiz de Fora, Minas Gerais|Santiago|facil falar de mim! dificil é ser EU!|||True||100000.jpg
@indio  APÓIEM #PL2431_11#🙏👏👏👏🙏 REJEITEM #REC 261_13#💀😷💀 http://t.co/guHALeRAhJ|39259665|iara10de|607821403635777536|1929297319|pt|Twitter for Android |http://pbs.twimg.com/profile_images/603365966232293377/0MlwV_Y3_normal.jpg||||Mon Jun 08 08:08:10 +0000 2015|1433750890|Reply|4|1|||#REC||http://twitter.com/iara10de/status/607821403635777536/photo/1|http://pbs.twimg.com/media/CG9qWA2W0AAi0fq.jpg||indio|39259665|indio|||||||16398|410|1998|2|1020|Thu Oct 03 04:12:50 +0000 2013|pt|Minas Gerais, Brasil|Brasilia|anvisa tirou meu direito de tratamento agora estou abesa deprimida  e lutando pela voltas dos inibidores de apetite juntos venceremos|||||100000.jpg
"iagoschumacher: ''Quero parar mais nao consigo  Quero parar mais não consigo ""Corpo de índio....cara de índio'' #mu… http://t.co/mrkpjiUDts"||agenciademusico|607798328185769984|46653251|pt|IFTTT |http://pbs.twimg.com/profile_images/466569299595759616/dziuyAAb_normal.png||||Mon Jun 08 06:36:28 +0000 2015|1433745388|Tweet|0|0|||#mu||http://twitter.com/agenciademusico/status/607798328185769984/photo/1|http://pbs.twimg.com/media/CG9VW_AW0AACmCT.jpg|||||||||||13384|1054|994|61|33|Fri Jun 12 13:42:55 +0000 2009|pt|ÜT: -23.480351,-46.705763|Brasilia|Bands, Dj's, musicians and present to our customers. Brasil e Internacional. Cadastro e apresentação aos nosso clientes. contato@agenciademusicos.com.br|http://t.co/gYst0PHXx1||||100043.jpg
As suas melhores fotos são as que o índio  tira :v ashuash' lindos :3 @Kefera @gustastockler  💕💝 http://t.co/nzjKZ6ZvcG||goncalvesstefi|607792102634864640|3198901525|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607796344250630144/g_zV0sX2_normal.jpg||||Mon Jun 08 06:11:44 +0000 2015|1433743904|Tweet|0|0|São Sebastião do Caí, Rio Grande do Sul|Brasil|||http://twitter.com/goncalvesstefi/status/607792102634864640/photo/1|http://pbs.twimg.com/media/CG9PrqvW0AA-0TO.jpg|[[[-51.4108435, -29.6624311], [-51.2764671, -29.6624311], [-51.2764671, -29.5180445], [-51.4108435, -29.5180445]]]|Kefera, gustastockler|37545509, 31631327||||||||304|87|271|0|152|Sun May 17 07:20:55 +0000 2015|pt|||Bendito seja o homem que possa conquista-la✌|||True||100044.jpg;100045.jpg
futebol mais uma vez dando uma lição de vida à sociedade brasileira. http://t.co/C9f4Q17yeK||indio_cocalero|607789598148829184|1456271444|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/562776321114128384/eNjg6QLu_normal.jpeg||||Mon Jun 08 06:01:47 +0000 2015|1433743307|Tweet|0|0|Dourados, Mato Grosso do Sul|Brasil|||http://twitter.com/indio_cocalero/status/607789598148829184/photo/1|http://pbs.twimg.com/media/CG9NafuW8AEtJOn.jpg|[[[-55.521651, -22.441805], [-54.200922, -22.441805], [-54.200922, -21.880052], [-55.521651, -21.880052]]]||||||||||3809|94|97|1|3026|Sat May 25 07:35:26 +0000 2013|pt|Dourados - MS|Mid-Atlantic|Índio cocalero não é traficante!|https://t.co/59sGzc6gXr||||100046.jpg
#NoAlAborto #Aborto #alemx1991: CharlieC_10 por indio e ignorante. Animal. Hecha tu cerebro andar pedaso de aborto.… http://t.co/5MQVe5GNCE||YaMeCanseAborto|607789512660557824|2894700784|pt|IFTTT |http://pbs.twimg.com/profile_images/537976566748569601/SdRbpI5I_normal.jpeg||||Mon Jun 08 06:01:26 +0000 2015|1433743286|Tweet|0|0|||#NoAlAborto, #Aborto, #alemx1991||http://twitter.com/YaMeCanseAborto/status/607789512660557824/photo/1|http://pbs.twimg.com/media/CG9NV2mWcAAfnxZ.jpg|||||||||||206340|539|223|39|17|Thu Nov 27 14:27:39 +0000 2014|es|||#YaMeCanse del Aborto #NoAlAborto  @RebeccaKiesslin, a woman conceived in rape|||True||100047.jpg
RT @rbdmc: suho indio asiatico https://t.co/SOAwsML0bQ||cutejinwoo|607774294253404160|310429677|pt|Twitter for Android |http://pbs.twimg.com/profile_images/589621236411539456/_TQDbhpQ_normal.png||||Mon Jun 08 05:00:58 +0000 2015|1433739658|Retweet|1|0||||"""https://twitter.com/knockknock0408/status/607471130488627201"""||||rbdmc|1029534044|||1029534044|rbdmc|607773775661178880|TweetDeck |Mon Jun 08 04:58:54 +0000 2015|12970|1055|1450|1|6193|Fri Jun 03 18:47:22 +0000 2011|pt|hogwarts|Santiago|im fluent in talking shit|http://t.co/zvDKDwLzJF||||100048.jpg
suho indio asiatico https://t.co/SOAwsML0bQ||rbdmc|607773775661178880|1029534044|pt|TweetDeck |http://pbs.twimg.com/profile_images/606333586095153152/P66Hniiw_normal.png||||Mon Jun 08 04:58:54 +0000 2015|1433739534|Quoted tweet|1|0||||"""https://twitter.com/knockknock0408/status/607471130488627201"""|||||||||knockknock0408|607471130488627201|||47972|2034|1577|1|13198|Sun Dec 23 00:23:56 +0000 2012|pt|Brasil|Mid-Atlantic|shirokirino é lindo|||||100048.jpg
O Cirilo ri, o Índio não 😐 ❤️ @Kefera @gustastockler #VaiCirilo http://t.co/SwzbbQv6hX||raifberlin|607773364233629696|3107554582|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/605685011052937216/PPZLGH_E_normal.jpg||||Mon Jun 08 04:57:16 +0000 2015|1433739436|Tweet|0|0|||#VaiCirilo||http://twitter.com/raifberlin/status/607773364233629696/photo/1|http://pbs.twimg.com/media/CG8-oT6WcAEW0bR.jpg||Kefera, gustastockler|37545509, 31631327||||||||1649|137|486|1|2247|Mon Mar 23 12:20:53 +0000 2015|pt||||||||100049.jpg
